"x","y","X202312"
-77.8166364314412,8.02873032379348,5.71358832530677e-05
-77.3674787893824,8.02873032379348,6.14857126493007e-05
-76.9183211473235,8.02873032379348,7.21460237400606e-05
-76.4691635052647,8.02873032379348,6.2365630583372e-05
-76.0200058632059,8.02873032379348,3.69138106179889e-05
-75.5708482211471,8.02873032379348,2.13870989682619e-05
-75.1216905790882,8.02873032379348,3.49221045325976e-05
-74.6725329370294,8.02873032379348,5.03659794048872e-05
-74.2233752949706,8.02873032379348,3.39171892846934e-05
-73.7742176529118,8.02873032379348,1.53868786583189e-05
-73.3250600108529,8.02873032379348,1.85020689968951e-05
-72.8759023687941,8.02873032379348,4.1892195440596e-05
-72.4267447267353,8.02873032379348,8.17071195342578e-05
-71.9775870846765,8.02873032379348,2.75297243206296e-05
-71.5284294426177,8.02873032379348,1.99308524315711e-05
-71.0792718005588,8.02873032379348,1.77630317921285e-05
-70.6301141585,8.02873032379348,1.43045526783681e-05
-70.1809565164412,8.02873032379348,7.26419102647924e-06
-69.7317988743823,8.02873032379348,5.20559206051985e-06
-69.2826412323235,8.02873032379348,3.78213007934391e-06
-68.8334835902647,8.02873032379348,3.8959542507655e-06
-68.3843259482059,8.02873032379348,2.72594320449571e-06
-67.935168306147,8.02873032379348,3.69183482007429e-07
-67.4860106640882,8.02873032379348,6.424437870578e-09
-67.0368530220294,8.02873032379348,0
-81.4098975679118,7.57957268172826,-9999
-80.9607399258529,7.57957268172826,2.28977660299279e-05
-80.5115822837941,7.57957268172826,1.18140569611569e-05
-80.0624246417353,7.57957268172826,2.5240540253435e-06
-79.6132669996765,7.57957268172826,-9999
